song title,lyrics,album id,album title,release date
So It Goes…,See you in the dark\ All eyes on you my magician\ All eyes on us\ You make everyone disappear and\ Cut me into pieces\ Gold cage hostage to my feelings\ Back against the wall\ Trippin trip trippin when youre gone\ \ Cause we break down a little\ But when you get me alone its so simple\ Cause baby I know what you know\ We can feel it\ \ And all the pieces fall\ Right into place\ Getting caught up in a moment\ Lipstick on your face\ So it goes\ Im yours to keep\ And Im yours to lose\ You know Im not a bad girl but I\ Do bad things with you\ So it goes\ \ Met you in a bar\ All eyes on me your illusionist\ All eyes on us\ I make all your grey days clear and\ Wear you like a necklace\ Im so chill but you make me jealous\ But I got your heart\ Skippin skip skippin when Im gone\ \ Cause we break down a little\ But when I get you alone its so simple\ Cause baby I know what you know\ We can feel it\ \ And all the pieces fall\ Right into place\ Getting caught up in a moment\ Lipstick on your face\ So it goes\ Im yours to keep\ And Im yours to lose\ You know Im not a bad girl but I\ Do bad things with you\ So it goes\ \ Come here dressed in black now\ So so so it goes\ Scratches down your back now\ So so so it goes\ \ You did a number on me\ But honestly baby whos counting\ I did a number on you\ But honestly baby whos counting\ You did a number on me\ But honestly baby whos counting\ Whos counting\ 1 2 3\ \ And all the pieces fall pieces fall\ Right into place\ Getting caught up in a moment caught up caught up\ Lipstick on your face\ So it goes\ Im yours to keep oh\ And Im yours to lose baby\ You know Im not a bad girl but I\ Do bad things with you\ So it goes\ \ Come here dressed in black now\ So so so it goes\ Scratches down your back now\ So so so it goes\ Come here dressed in black now\ So so so it goes\ Scratches down your back now\ So so so it goes,6,Reputation,2017
ME!,I promise that youll never find another like me\ \ I know that Im a handful baby uh\ I know I never think before I jump\ And youre the kind of guy the ladies want\ And theres a lot of cool chicks out there\ \ I know that I went psycho on the phone\ I never leave well enough alone\ And troubles gonna follow where I go\ And theres a lot of cool chicks out there\ \ But one of these things is not like the others\ Like a rainbow with all of the colors\ Baby doll when it comes to a lover\ I promise that youll never find another like me-e-e-eh\ \ Ooh-ooh-ooh-ooh\ Im the only one of me\ Baby thats the fun of me-e-eh\ Ooh-ooh-ooh-ooh\ Youre the only one of you\ Baby thats the fun of you\ \ And I promise that nobodys gonna love you like me-e-e-eh\ \ I know I tend to make it about me\ I know you never get just what you see\ But I will never bore you baby\ And theres a lot of lame guys out there\ \ And when we had that fight out in the rain\ You ran after me and called my name\ I never wanna see you walk away\ And theres a lot of lame guys out there\ \ Cause one of these things is not like the others\ Living in winter I am your summer\ Baby doll when it comes to a lover\ I promise that youll never find another like me-e-e-eh\ \ Ooh-ooh-ooh-ooh\ Im the only one of me\ Let me keep you company-e-e-eh\ Ooh-ooh-ooh-ooh\ Youre the only one of you\ Baby thats the fun of you\ \ And I promise that nobodys gonna love you like me-e-e-eh\ \ Hey kids\ Spelling is fun\ \ Girl there aint no I in team\ But you know there is a me\ Strike the band up 1 2 3\ I promise that youll never find another like me\ \ Girl there aint no I in team\ But you know there is a me\ And you cant spell awesome without me\ I promise that youll never find another like me-e-e-eh\ \ Yeah ooh-ooh-ooh-ooh\ And I want you baby\ Im the only one of me\ Im the only one of me\ Baby thats the fun of me-e-e-eh\ Baby thats the fun of me\ \ Ooh-ooh-ooh-ooh\ Youre the only one of you\ Baby thats the fun of you\ And I promise that nobodys gonna love you like me-e-e-eh\ \ Girl there aint no I in team\ Ooh-ooh-ooh-ooh\ But you know there is a me\ Im the only one of me\ Baby thats the fun of me-e-e-eh\ \ Strike the band up 1 2 3\ Ooh-ooh-ooh-ooh\ You cant spell awesome without me\ Youre the only one of you\ Baby thats the fun of you\ \ And I promise that nobodys gonna love you like me-e-e-eh\     ,7,Lover,2019
Soon You'll Get Better,The buttons of my coat were tangled in my hair\ In doctors office lighting I didnt tell you I was scared\ That was the first time we were there\ Holy orange bottles each night I pray to you\ Desperate people find faith so now I pray to Jesus too\ And I say to you\ \ Ooh-ah\ Soon youll get better\ Ooh-ah\ Soon youll get better\ Ooh-ah\ Youll get better soon\ Cause you have to\ \ I know delusion when I see it in the mirror\ You like the nicer nurses you make the best of a bad deal\ I just pretend it isnt real\ Ill paint the kitchen neon Ill brighten up the sky\ I know Ill never get it theres not a day that I wont try\ And I say to you\ \ Ooh-ah\ Soon youll get better\ Ooh-ah\ Soon youll get better\ Ooh-ah\ Youll get better soon\ Cause you have to\ \ And I hate to make this all about me\ But who am I supposed to talk to\ What am I supposed to do\ If theres no you\ \ This wont go back to normal if it ever was\ Its been years of hoping and I keep saying it because\ Cause I have to\ \ Ooh-ah\ Youll get better\ Ooh-ah\ Soon youll get better\ Ooh-ah\ Youll get better soon\ Ooh-ah\ Soon youll get better\ Ooh-ah\ Soon youll get better\ Ooh-ah\ Youll get better soon\ Cause you have to,7,Lover,2019
London Boy,Idris Elba and James Corden\ We can go driving in on my scooter\ Uh you know just round London\ Alright yeah\ \ I love my hometown as much as Motown I love SoCal\ And you know I love Springsteen faded blue jeans Tennessee whiskey\ But something happened I heard him laughing\ I saw the dimples first and then I heard the accent\ They say home is where the heart is\ But thats not where mine lives\ \ You know I love a London boy\ I enjoy walking Camden Market in the afternoon\ He likes my American smile like a child when our eyes meet\ Darling I fancy you\ Took me back to Highgate met all of his best mates\ So I guess all the rumors are true\ You know I love a London boy\ Boy I fancy you Ooh\ \ And now I love high tea stories from Uni and the West End\ You can find me in the pub we are watching rugby with his school friends\ Show me a gray sky a rainy cab ride\ Babes dont threaten me with a good time\ They say home is where the heart is\ But God I love the English\ \ You know I love a London boy I enjoy nights in Brixton\ Shoreditch in the afternoon\ He likes my American smile like a child when our eyes meet\ Darling I fancy you\ Took me back to Highgate met all of his best mates\ So I guess all the rumors are true\ You know I love a London boy\ Boy I fancy you\ \ So please show me Hackney\ Doesnt have to be Louis V up on Bond Street\ Just wanna be with you\ Wanna be with you\ Stick with me Im your queen\ Like a Tennessee Stella McCartney on the Heath\ Just wanna be with you Wanna be with you\ Wanna be with you Oh\ \ You know I love a London boy I enjoy walking SoHo\ Drinking in the afternoon Yeah\ He likes my American smile like a child when our eyes meet\ Darling I fancy you You\ Took me back to Highgate met all of his best mates\ So I guess all the rumors are true Yeah\ You know I love a London boy Oh\ Boy Oh I fancy you I fancy you ooh\ \ So please show me Hackney\ Doesnt have to be Louis V up on Bond Street\ Just wanna be with you\ I I I fancy you\ Oh whoa oh I\ Stick with me Im your queen\ Like a Tennessee Stella McCartney on the Heath\ Just wanna be with you Ooh\ Wanna be with you\ I fancy you Yeah I fancy you\ Oh whoa ah,7,Lover,2019
Cornelia Street,We were in the backseat\ Drunk on something stronger than the drinks in the bar\ I rent a place on Cornelia Street\ I say casually in the car\ We were a fresh page on the desk\ Filling in the blanks as we go\ As if the street lights pointed in an arrow head\ Leading us home\ \ And I hope I never lose you hope it never ends\ Id never walk Cornelia Street again\ Thats the kinda heartbreak time could never mend\ Id never walk Cornelia Street again\ And baby I get mystified by how this city screams your name\ And baby Im so terrified of if you ever walk away\ Id never walk Cornelia Street again\ Id never walk Cornelia Street again\ \ Windows flung right open autumn air\ Jacket round my shoulders is yours\ We bless the rains on Cornelia Street\ Memorize the creaks in the floor\ Back when we were card sharks playing games\ I thought you were leading me on\ I packed my bags left Cornelia Street\ Before you even knew I was gone\ \ But then you called showed your hand\ I turned around before I hit the tunnel\ Sat on the roof you and I\ \ I hope I never lose you hope it never ends\ Id never walk Cornelia Street again\ Thats the kinda heartbreak time could never mend\ Id never walk Cornelia Street again\ And baby I get mystified by how this city screams your name\ And baby Im so terrified of if you ever walk away\ Id never walk Cornelia Street again\ Id never walk Cornelia Street again\ \ You hold my hand on the street\ Walk me back to that apartment\ Years ago we were just inside\ Barefoot in the kitchen\ Sacred new beginnings\ That became my religion listen\ \ I hope I never lose you\ Id never walk Cornelia Street again\ Oh never again\ And baby I get mystified by how this city screams your name\ And baby Im so terrified of if you ever walk away\ Id never walk Cornelia Street again\ Id never walk Cornelia Street again\ \ I dont wanna lose you Hope it never ends\ Id never walk Cornelia Street again\ I dont wanna lose you Yeah\ \ I rent a place on Cornelia Street\ I say casually in the car,7,Lover,2019
Miss Americana & The Heartbreak Prince,You know I adore you Im crazier for you\ Than I was at sixteen lost in a film scene\ Waving homecoming queens marching band playing\ Im lost in the lights\ American glory faded before me\ Now Im feeling hopeless ripped up my prom dress\ Running through rose thorns I saw the scoreboard\ And ran for my life Ah\ \ No cameras catch my pageant smile\ I counted days I counted miles\ To see you there to see you there\ Its been a long time coming but\ \ Its you and me thats my whole world\ They whisper in the hallway Shes a bad bad girl Okay\ The whole school is rolling fake dice\ You play stupid games you win stupid prizes\ Its you and me theres nothing like this\ Miss Americana and The Heartbreak Prince Okay\ Were so sad we paint the town blue\ Voted most likely to run away with you\ \ My team is losing battered and bruising\ I see the high fives between the bad guys\ Leave with my head hung you are the only one\ Who seems to care\ American stories burning before me\ Im feeling helpless the damsels are depressed\ Boys will be boys then where are the wise men\ Darling Im scared Ah\ \ No cameras catch my muffled cries\ I counted days I counted miles\ To see you there to see you there\ And now the storm is coming but\ \ Its you and me thats my whole world\ They whisper in the hallway Shes a bad bad girl Okay\ The whole school is rolling fake dice\ You play stupid games you win stupid prizes\ Its you and me theres nothing like this\ Miss Americana and The Heartbreak Prince Okay\ Were so sad we paint the town blue\ Voted most likely to run away with you\ \ And I dont want you to Go I dont really wanna Fight\ Cause nobodys gonna Win I think you should come home\ And I dont want you to Go I dont really wanna Fight\ Cause nobodys gonna Win I think you should come home\ And I dont want you to Go I dont really wanna Fight\ Cause nobodys gonna Win I just thought you should know\ And Ill never let you Go cause I know this is a Fight\ That someday were gonna Win\ \ Its you and me thats my whole world\ They whisper in the hallway Shes a bad bad girl\ Oh I just thought you should know You should know\ Its you and me theres nothing like this Like this\ Miss Americana and The Heartbreak Prince Okay\ Were so sad we paint the town blue Paint it blue\ Voted most likely to run away with you\ \ And I dont want you to Go I dont really wanna Fight\ Cause nobodys gonna Win I think you should come home\ And Ill never let you Go cause I know this is a Fight\ That someday were gonna Win I just thought you should know\ \ Its you and me thats my whole world\ They whisper in the hallway Shes a bad bad girl\ Shes a bad bad girl,7,Lover,2019
Death By A Thousand Cuts,My my my my\ My my my my\ My my my my\ My my my my\ My my my my\ My my my my\ My my my my\ My my my my\ \ Saying goodbye is death by a thousand cuts\ Flashbacks waking me up\ I get drunk but its not enough\ Cause the morning comes and youre not my baby\ I look through the windows of this love\ Even though we boarded them up\ Chandeliers still flickering here\ Cause I cant pretend its okay when its not\ Its death by a thousand cuts\ \ I dress to kill my time I take the long way home\ I ask the traffic lights if itll be alright\ They say I dont know\ And what once was ours is no ones now\ I see you everywhere the only thing we share\ Is this small town\ You said it was a great love one for the ages\ But if the storys over why am I still writing pages\ \ Cause saying goodbye is death by a thousand cuts\ Flashbacks waking me up\ I get drunk but its not enough\ Cause the morning comes and youre not my baby\ I look through the windows of this love\ Even though we boarded them up\ Chandeliers still flickering here\ Cause I cant pretend its okay when its not\ \ Its death by a thousand cuts\ \ My heart my hips my body my love\ Tryna find a part of me that you didnt touch\ Gave up on me like I was a bad drug\ Now Im searching for signs in a haunted club\ Our songs our films united we stand\ Our country guess it was a lawless land\ Quiet my fears with the touch of your hand\ Paper cut stings from our paper-thin plans\ My time my wine my spirit my trust\ Tryna find a part of me you didnt take up\ Gave you so much but it wasnt enough\ But Ill be alright its just a thousand cuts\ \ I get drunk but its not enough\ Cause youre not my baby\ I look through the windows of this love\ Even though we boarded them up\ Chandeliers still flickering here\ Cause I cant pretend its okay when its not\ No its not\ Its death by a thousand cuts You didnt touch\ \ Tryna find a part of me that you didnt touch\ My body my love my trust Its death by a thousand cuts\ But it wasnt enough it wasnt enough no no\ \ I take the long way home\ I ask the traffic lights if itll be alright\ They say I dont know,7,Lover,2019
I Forgot That You Existed,How many days did I spend thinking\ Bout how you did me wrong wrong wrong\ Lived in the shade you were throwing\ Til all of my sunshine was gone gone gone\ And I couldnt get away from ya\ In my feelings more than Drake so yeah\ Your name on my lips tongue-tied\ Free rent living in my mind\ \ But then something happened one magical night\ \ I forgot that you existed\ And I thought that it would kill me but it didnt\ And it was so nice\ So peaceful and quiet\ I forgot that you existed\ It isnt love it isnt hate its just indifference\ I forgot that you\ \ Got out some popcorn\ As soon as my rep started going down down down\ Laughed on the school yard\ As soon as I tripped up and hit the ground ground ground\ And I wouldve stuck around for ya\ Wouldve fought the whole town so yeah\ Wouldve been right there front row\ Even if nobody came to your show\ \ But you showed who you are then one magical night\ \ I forgot that you existed\ And I thought that it would kill me but it didnt\ And it was so nice\ So peaceful and quiet\ I forgot that you existed\ It isnt love it isnt hate its just indifference\ I forgot that you\ \ Sent me a clear message\ Taught me some hard lessons\ I just forget what they were\ Its all just a blur\ \ I forgot that you existed\ And I thought that it would kill me but it didnt\ And it was so nice\ So peaceful and quiet\ I forgot that you existed\ I did I did I did\ It isnt hate its just indifference\ It isnt love it isnt hate its just indifference\ So yeah,7,Lover,2019
Lover,We could leave the Christmas lights up til January\ This is our place we make the rules\ And theres a dazzling haze a mysterious way about you dear\ Have I known you twenty seconds or twenty years\ \ Can I go where you go\ Can we always be this close forever and ever\ And ah take me out and take me home\ Youre my my my my\ Lover\ \ We could let our friends crash in the living room\ This is our place we make the call\ And Im highly suspicious that everyone who sees you wants you\ Ive loved you three summers now honey but I want em all\ \ Can I go where you go\ Can we always be this close forever and ever\ And ah take me out and take me home Forever and ever\ Youre my my my my\ Lover\ \ Ladies and gentlemen will you please stand\ With every guitar string scar on my hand\ I take this magnetic force of a man to be my\ Lover\ My hearts been borrowed and yours has been blue\ Alls well that ends well to end up with you\ Swear to be over-dramatic and true to my\ Lover\ \ And youll save all your dirtiest jokes for me\ And at every table Ill save you a seat\ Lover\ \ Can I go where you go\ Can we always be this close forever and ever\ And ah take me out and take me home Forever and ever\ Youre my my my my\ Oh youre my my my my\ Darling youre my my my my\ Lover,7,Lover,2019
Cruel Summer,Yeah yeah yeah yeah\ \ Fever dream high in the quiet of the night\ You know that I caught it Oh yeah youre right I want it\ Bad bad boy shiny toy with a price\ You know that I bought it Oh yeah youre right I want it\ \ Killing me slow out the window\ Im always waiting for you to be waiting below\ Devils roll the dice angels roll their eyes\ What doesnt kill me makes me want you more\ \ And its new the shape of your body\ Its blue the feeling Ive got\ And its ooh whoa oh\ Its a cruel summer\ Its cool thats what I tell em\ No rules in breakable heaven\ But ooh whoa oh\ Its a cruel summer\ With you\ \ Hang your head low in the glow of the vending machine\ Im not dying Oh yeah youre right I want it\ We say that well just screw it up in these trying times\ Were not trying Oh yeah youre right I want it\ \ So cut the headlights summers a knife\ Im always waiting for you just to cut to the bone\ Devils roll the dice angels roll their eyes\ And if I bleed youll be the last to know\ \ Oh its new the shape of your body\ Its blue the feeling Ive got\ And its ooh whoa oh\ Its a cruel summer\ Its cool thats what I tell em\ No rules in breakable heaven\ But ooh whoa oh\ Its a cruel summer\ With you\ \ Im drunk in the back of the car\ And I cried like a baby coming home from the bar Oh\ Said Im fine but it wasnt true\ I dont wanna keep secrets just to keep you\ And I snuck in through the garden gate\ Every night that summer just to seal my fate Oh\ And I scream For whatever its worth\ I love you aint that the worst thing you ever heard\ He looks up grinning like a devil\ \ Its new the shape of your body\ Its blue the feeling Ive got\ And its ooh whoa oh\ Its a cruel summer\ Its cool thats what I tell em\ No rules in breakable heaven\ But ooh whoa oh\ Its a cruel summer\ With you\ \ Im drunk in the back of the car\ And I cried like a baby coming home from the bar Oh\ Said Im fine but it wasnt true\ I dont wanna keep secrets just to keep you\ And I snuck in through the garden gate\ Every night that summer just to seal my fate Oh\ And I scream For whatever its worth\ I love you aint that the worst thing you ever heard\ Yeah yeah yeah yeah,7,Lover,2019
I Think He Knows,I think he knows\ His footprints on the sidewalk\ Lead to where I cant stop\ Go there every night\ I think he knows\ His hands around a cold glass\ Make me wanna know that\ Body like its mine\ \ He got that boyish look that I like in a man\ I am an architect Im drawing up the plans\ Its like Im 17 nobody understands\ No one understands\ \ He got my heartbeat\ Skipping down 16th Avenue\ Got that oh I mean\ Wanna see whats under that attitude like\ I want you bless my soul\ And I aint gotta tell him I think he knows\ I think he knows\ \ I think he knows\ When we get all alone\ Ill make myself at home\ And hell want me to stay\ I think he knows\ He better lock it down\ Or I wont stick around\ Cause good ones never wait Ha\ \ He got that boyish look that I like in a man\ I am an architect Im drawing up the plans\ Hes so obsessed with me and boy I understand\ Boy I understand\ \ He got my heartbeat Heartbeat\ Skipping down 16th Avenue\ Got that oh I mean I mean\ Wanna see whats under that attitude like\ I want you bless my soul\ And I aint gotta tell him I think he knows\ I think he knows\ \ I want you bless my\ I want you bless my soul\ I want you bless my\ I want you bless my soul\ \ Lyrical smile indigo eyes hand on my thigh\ We can follow the sparks Ill drive\ Lyrical smile indigo eyes hand on my thigh\ We can follow the sparks Ill drive\ So where we gonna go\ I whisper in the dark\ Where we gonna go\ I think he knows\ \ He got my heartbeat Heartbeat\ Skipping down 16th Avenue Baby\ Got that oh I mean I mean\ Wanna see whats under that attitude like Yeah\ I want you bless my soul\ And I aint gotta tell him I think he knows\ I think he knows\ \ I want you bless my\ I want you bless my soul\ I want you bless my Oh baby\ I want you bless my soul He got my heartbeat\ I want you bless my Skipping down 16th Avenue baby\ I want you bless my soul\ I want you bless my soul\ And I aint gotta tell him I think he knows,7,Lover,2019
False God,We were crazy to think\ Crazy to think that this could work\ Remember how I said Id die for you\ We were stupid to jump\ In the ocean separating us\ Remember how Id fly to you\ \ And I cant talk to you when youre like this\ Staring out the window like Im not your favorite town\ Im New York City I still do it for you babe\ They all warned us about times like this\ They say the road gets hard and you get lost\ When youre led by blind faith blind faith\ \ But we might just get away with it\ Religions in your lips\ Even if its a false god\ Wed still worship\ We might just get away with it\ The altar is my hips\ Even if its a false god\ Wed still worship this love\ Wed still worship this love\ Wed still worship this love\ \ I know heavens a thing\ I go there when you touch me honey\ Hell is when I fight with you\ But we can patch it up good\ Make confessions and were begging for forgiveness\ Got the wine for you\ \ And you cant talk to me when Im like this\ Daring you to leave me just so I can try and scare you\ Youre the West Village\ You still do it for me babe\ They all warned us about times like this\ They say the road gets hard and you get lost\ When youre led by blind faith blind faith\ \ But we might just get away with it\ Religions in your lips\ Even if its a false god\ Wed still worship\ We might just get away with it\ The altar is my hips\ Even if its a false god\ Wed still worship this love\ Wed still worship this love\ Wed still worship this love ah\ \ Still worship this love\ Even if its a false god\ Even if its a false god\ Still worship this love,7,Lover,2019
The Archer,Combat\ Im ready for combat\ I say I dont want that\ But what if I do\ \ Cause cruelty\ Wins in the movies\ Ive got a hundred thrown-out speeches\ I almost said to you\ \ Easy they come\ Easy they go\ I jump from the train\ I ride off alone\ I never grew up\ Its getting so old\ Help me hold on to you\ \ Ive been the archer\ Ive been the prey\ Who could ever leave me darling\ But who could stay\ \ Dark side\ I search for your dark side\ But what if Im alright\ Right right right here\ \ And I cut off\ My nose just to spite my face\ Then I hate my reflection\ For years and years\ \ I wake in the night\ I pace like a ghost\ The room is on fire\ Invisible smoke\ And all of my heroes\ Die all alone\ Help me hold on to you\ \ Ive been the archer\ Ive been the prey\ Screaming Who could ever leave me darling\ But who could stay\ \ I see right through me I see right through me\ \ Cause they see right through me\ They see right through me\ They see right through\ Can you see right through me\ They see right through\ They see right through me\ I see right through me\ I see right through me\ \ All the kings horses\ All the kings men\ Couldnt put me together again\ Cause all of my enemies\ Started out friends\ Help me hold on to you\ \ Ive been the archer\ Ive been the prey\ Who could ever leave me darling\ But who could stay\ \ I see right through me I see right through me\ \ Who could stay\ Who could stay\ Who could stay\ You could stay\ You could stay\ \ Combat\ Im ready for combat,7,Lover,2019
You Need to Calm Down,You are somebody that I dont know\ But youre taking shots at me like its Patrón\ And Im just like Damn\ Its 7 AM\ \ Say it in the street thats a knock-out\ But you say it in a tweet thats a cop-out\ And Im just like Hey\ Are you OK\ \ And I aint tryna mess with your self-expression\ But Ive learned the lesson\ That stressing and obsessing\ Bout somebody else is no fun\ And snakes and stones never broke my bones\ \ So oh-oh oh-oh oh-oh oh-oh oh-oh\ You need to calm down\ Youre being too loud\ And Im just like\ Oh-oh oh-oh oh-oh oh-oh oh-oh\ You need to just stop\ Like can you just not step on my gown\ You need to calm down\ \ You are somebody that we dont know\ But youre coming at my friends like a missile\ Why are you mad\ When you could be GLAAD\ You could be GLAAD\ \ Sunshine on the street at the parade\ But you would rather be in the dark ages\ Just making that sign\ Mustve taken all night\ \ You just need to take several seats\ And then try to restore the peace\ And control your urges to scream\ About all the people you hate\ Cause shade never made anybody less gay\ \ So oh-oh oh-oh oh-oh oh-oh oh-oh\ You need to calm down\ Youre being too loud\ And Im just like\ Oh-oh oh-oh oh-oh oh-oh oh-oh\ You need to just stop\ Like can you just not step on his gown\ You need to calm down\ \ And we see you over there on the Internet\ Comparing all the girls who are killing it\ But we figured you out\ We all know now\ We all got crowns\ You need to calm down\ \ Oh-oh oh-oh oh-oh oh-oh oh-oh\ You need to calm down\ You need to calm down\ Youre being too loud\ Youre being too loud\ And Im just like\ Oh-oh oh-oh oh-oh oh-oh oh-oh\ You need to just stop\ Can you stop\ Like can you just not step on our gowns\ You need to calm down\     ,7,Lover,2019
Paper Rings,The moon is high\ Like your friends were the night that we first met\ Went home and tried to stalk you on the internet\ Now Ive read all of the books beside your bed\ The wine is cold\ Like the shoulder that I gave you in the street\ Cat and mouse for a month or two or three\ Now I wake up in the night and watch you breathe\ \ Ayy\ Kiss me once cause you know I had a long night Oh\ Kiss me twice cause its gonna be alright Uh\ Three times cause I waited my whole life 1 2 1 2 3 4\ \ I like shiny things but Id marry you with paper rings\ Uh huh thats right\ Darling youre the one I want and\ I hate accidents except when we went from friends to this\ Uh huh thats right\ Darling youre the one I want\ In paper rings in picture frames in dirty dreams\ Oh youre the one I want\ \ In the winter in the icy outdoor pool\ When you jumped in first I went in too\ Im with you even if it makes me blue\ Which takes me back\ To the color that we painted your brothers wall\ Honey without all the exes fights and flaws\ We wouldnt be standing here so tall so\ \ Ayy\ Kiss you once cause I know you had a long night Oh\ Kiss you twice cause its gonna be alright Uh\ Three times cause you waited your whole life 1 2 1 2 3 4\ Ah\ \ I like shiny things but Id marry you with paper rings\ Uh huh thats right\ Darling youre the one I want and\ I hate accidents except when we went from friends to this\ Uh huh thats right\ Darling youre the one I want\ In paper rings in picture frames in dirty dreams\ Oh youre the one I want\ \ I want to drive away with you\ I want your complications too\ I want your dreary Mondays\ Wrap your arms around me baby boy\ I want to drive away with you\ I want your complications too\ I want your dreary Mondays\ Wrap your arms around me baby boy\ Uh huh\ \ I like shiny things but Id marry you with paper rings\ Uh huh thats right youre the one I want\ I hate accidents except when we went from friends to this\ Ah-ah darling youre the one I want\ I like shiny things but Id marry you with paper rings\ Uh huh thats right\ Darling youre the one I want and\ I hate accidents except when we went from friends to this\ Uh huh thats right\ Darling youre the one I want\ In paper rings in picture frames in all my dreams\ Youre the one I want\ In paper rings in picture frames in all my dreams\ Oh youre the one I want\ \ Youre the one I want one I want\ Youre the one I want one I want\ \     ,7,Lover,2019
The Man,I would be complex I would be cool\ Theyd say I played the field before I found someone to commit to\ And that would be okay for me to do\ Every conquest I had made would make me more of a boss to you\ \ Id be a fearless leader\ Id be an alpha type\ When everyone believes ya\ Whats that like\ \ Im so sick of running as fast as I can\ Wondering if Id get there quicker if I was a man\ And Im so sick of them coming at me again\ Cause if I was a man then Id be the man\ Id be the man\ Id be the man\ \ Theyd say I hustled put in the work\ They wouldnt shake their heads and question how much of this I deserve\ What I was wearing if I was rude\ Could all be separated from my good ideas and power moves\ \ And they would toast to me oh let the players play\ Id be just like Leo in Saint-Tropez\ \ Im so sick of running as fast as I can\ Wondering if Id get there quicker if I was a man\ And Im so sick of them coming at me again\ Cause if I was a man then Id be the man\ Id be the man\ Id be the man\ \ Whats it like to brag about raking in dollars\ And getting bitches and models\ And its all good if youre bad\ And its okay if youre mad\ If I was out flashing my dollars\ Id be a bitch not a baller\ Theyd paint me out to be bad\ So its okay that Im mad\ \ Im so sick of running as fast as I can\ Wondering if Id get there quicker if I was a man You know that\ And Im so sick of them coming at me again Coming at me again\ Cause if I was a man If I was a man\ Then Id be the man Then Id be the man\ Im so sick of running as fast as I can As fast as I can\ Wondering if Id get there quicker if I was a man Hey\ And Im so sick of them coming at me again Coming at me again\ Cause if I was a man If I was a man then Id be the man\ Id be the man\ Id be the man Oh\ Id be the man Yeah\ Id be the man Id be the man\ \ If I was a man then Id be the man\ ,7,Lover,2019
Afterglow,\ I blew things out of proportion now youre blue\ Put you in jail for something you didnt do\ I pinned your hands behind your back oh\ Thought I had reason to attack but no\ \ Fighting with a true love is boxing with no gloves\ Chemistry til it blows up til theres no us\ Whyd I have to break what I love so much\ Its on your face and Im to blame I need to say\ \ Hey its all me in my head\ Im the one who burned us down\ But its not what I meant\ Sorry that I hurt you\ I dont wanna do I dont wanna do this to you Ooh\ I dont wanna lose I dont wanna lose this with you Ooh\ I need to say hey its all me just dont go\ Meet me in the afterglow\ \ Its so excruciating to see you low\ Just wanna lift you up and not let you go\ This ultraviolet morning light below\ Tells me this love is worth the fight oh\ \ I lived like an island punished you with silence\ Went off like sirens just crying\ Whyd I have to break what I love so much\ Its on your face dont walk away I need to say\ \ Hey its all me in my head\ Im the one who burned us down\ But its not what I meant\ Im sorry that I hurt you\ I dont wanna do I dont wanna do this to you Ooh\ I dont wanna lose I dont wanna lose this with you Ooh\ I need to say hey its all me just dont go\ Meet me in the afterglow\ \ Tell me that youre still mine\ Tell me that well be just fine\ Even when I lose my mind\ I need to say\ Tell me that its not my fault\ Tell me that Im all you want\ Even when I break your heart\ I need to say\ \ Hey its all me in my head\ Im the one who burned us down\ But its not what I meant\ Sorry that I hurt you\ I dont wanna do I dont wanna do this to you Ooh\ I dont wanna lose I dont wanna lose this with you Ooh\ I need to say hey its all me just dont go\ Meet me in the afterglow\ ,7,Lover,2019
It's Nice To Have A Friend,Ooh\ Ooh\ \ School bell rings walk me home\ Sidewalk chalk covered in snow\ Lost my gloves you give me one\ Wanna hang out Yeah sounds like fun\ Video games you pass me a note\ Sleeping in tents\ \ Its nice to have a friend Ooh\ Its nice to have a friend Ooh\ \ Light pink sky up on the roof\ Sun sinks down no curfew\ 20 questions we tell the truth\ Youve been stressed out lately yeah me too\ Something gave you the nerve\ To touch my hand\ \ Its nice to have a friend Ooh\ Its nice to have a friend Ooh\ \ Church bells ring carry me home\ Rice on the ground looks like snow\ Call my bluff call you Babe\ Have my back yeah every day\ Feels like home stay in bed\ The whole weekend\ \ Its nice to have a friend Ooh\ Its nice to have a friend Ooh\ Its nice to have a friend Ooh\ Its nice to have a friend Ooh\ Ooh\ ,7,Lover,2019
